;molecule_chembl_id;units;IC50;smiles;pIC50;MW;HBA;HBD;LogP;rule_of_five_conform
0;CHEMBL63786;nM;0.003;Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1;11.522878745280336;349.021459484;3;1;5.289100000000002;yes
1;CHEMBL53711;nM;0.006;CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1;11.221848749616356;343.04325754800004;5;1;3.5969000000000015;yes
2;CHEMBL35820;nM;0.006;CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC;11.221848749616356;387.05823891599994;5;1;4.933300000000004;yes
3;CHEMBL66031;nM;0.008;Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1;11.096910013008056;339.01195742000004;4;2;4.012200000000001;yes
4;CHEMBL53753;nM;0.008;CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;11.096910013008056;329.02760748400004;5;2;3.572600000000002;yes
5;CHEMBL176582;nM;0.01;Cn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21;11.0;353.027607484;5;1;4.0226000000000015;yes
6;CHEMBL29197;nM;0.025;COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC;10.602059991327964;359.02693878799994;5;1;4.153100000000003;yes
7;CHEMBL174426;nM;0.025;Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21;10.602059991327964;353.02760748400004;5;1;4.022600000000002;yes
8;CHEMBL1243316;nM;0.03;C#CCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC;10.522878745280336;477.13678081200004;6;3;4.758780000000003;yes
9;CHEMBL3613702;nM;0.037;C=CC(=O)Nc1ccc2ncnc(Nc3cc(F)c(Cl)c(Cl)c3)c2c1;10.431798275933003;376.029394552;4;2;4.943800000000001;yes
10;CHEMBL363815;nM;0.037;C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1;10.431798275933003;376.029394552;4;2;4.943800000000002;yes
11;CHEMBL275762;nM;0.07;O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1;10.154901959985745;397.9904222;4;2;4.996600000000002;yes
12;CHEMBL327307;nM;0.072;COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC;10.142667503568733;436.937450856;5;1;4.915600000000003;yes
14;CHEMBL53428;nM;0.09;CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1;10.045757490560677;343.04325754800004;5;1;3.5969000000000015;yes
15;CHEMBL420624;nM;0.1;Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1;10.0;314.01670845200005;4;2;3.7181000000000015;yes
16;CHEMBL55729;nM;0.1;Nc1ccc2cncnc2c1;10.0;145.063997224;3;1;1.212;yes
17;CHEMBL190094;nM;0.11;CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1;9.958607314841776;433.087243776;5;2;4.875600000000003;yes
18;CHEMBL3930620;nM;0.12;O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO;9.920818753952377;483.1585788760001;8;3;4.880300000000003;yes
19;CHEMBL193160;nM;0.12;O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1;9.920818753952377;437.97443668399995;4;2;4.155300000000002;yes
20;CHEMBL328216;nM;0.12;Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N;9.920818753952377;329.02760748400004;5;3;3.300300000000001;yes
21;CHEMBL3892310;nM;0.13;CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1C2COCC21;9.886056647693165;511.178645624;7;2;4.493400000000002;yes
22;CHEMBL51853;nM;0.13;Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;9.886056647693165;315.01195742000004;5;2;3.113100000000001;yes
23;CHEMBL54400;nM;0.13;CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;9.886056647693165;329.02760748400004;5;2;3.5726000000000013;yes
24;CHEMBL417478;nM;0.16;C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1;9.795880017344077;482.16332990800004;7;2;4.420900000000004;yes
25;CHEMBL93032;nM;0.17;Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O;9.769551078621726;330.99563865999994;5;3;3.5471000000000017;yes
26;CHEMBL592617;nM;0.17;N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;9.769551078621726;381.022522104;5;2;3.988080000000002;yes
27;CHEMBL418967;nM;0.17;CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC;9.769551078621726;415.08953904399993;5;1;5.713500000000004;yes
28;CHEMBL2031302;nM;0.18;C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC;9.744727494896694;386.094581652;5;2;4.6891000000000025;yes
29;CHEMBL166093;nM;0.18;OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;9.744727494896694;389.0487368520001;7;4;2.2959999999999994;yes
30;CHEMBL165864;nM;0.19;OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;9.721246399047171;359.0381721680001;6;3;2.9351000000000003;yes
31;CHEMBL166154;nM;0.19;CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1;9.721246399047171;285.078123064;5;2;3.4635000000000007;yes
33;CHEMBL437879;nM;0.208;COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1OC;9.681936665037238;367.02906020399996;5;1;4.836500000000003;yes
34;CHEMBL4560430;nM;0.22;Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1.[Br-];9.657577319177792;644.0494608920001;8;2;1.5528999999999993;yes
35;CHEMBL161956;nM;0.22;CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1;9.657577319177792;373.0538222320001;6;2;2.9594000000000005;yes
36;CHEMBL4540138;nM;0.22;Cn1c(C[N+](C)(C)C/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)ccc1[N+](=O)[O-].[Br-];9.657577319177792;643.054211924;7;2;2.1578999999999997;yes
37;CHEMBL4439982;nM;0.22;C[N+](C)(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)Cc1ccc([N+](=O)[O-])cc1.[Br-];9.657577319177792;640.043312892;6;2;2.819400000000001;yes
38;CHEMBL4527121;nM;0.22;C[N+](C)(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)Cc1ccccc1[N+](=O)[O-].[Br-];9.657577319177792;640.043312892;6;2;2.819400000000001;yes
39;CHEMBL4473277;nM;0.22;Cn1cc([N+](=O)[O-])nc1C[N+](C)(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1.[Br-];9.657577319177792;644.0494608920001;8;2;1.5528999999999993;yes
40;CHEMBL4516232;nM;0.22;Cn1ncc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1.[Br-];9.657577319177792;644.0494608920001;8;2;1.5528999999999993;yes
41;CHEMBL2031300;nM;0.23;CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1;9.638272163982409;468.12732152;6;2;3.7119000000000018;yes
42;CHEMBL127041;nM;0.24;OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;9.619788758288394;359.038172168;6;3;2.9351000000000003;yes
43;CHEMBL316064;nM;0.24;COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC;9.619788758288394;349.10381134799997;5;1;4.409400000000002;yes
44;CHEMBL52913;nM;0.25;C=CC(=O)Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1;9.602059991327964;324.07778871600004;4;2;4.151300000000002;yes
45;CHEMBL328955;nM;0.25;Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1;9.602059991327964;270.067224032;4;2;3.609000000000001;yes
46;CHEMBL3360608;nM;0.26;C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1;9.585026652029182;458.170253184;9;1;4.327200000000003;yes
47;CHEMBL3929484;nM;0.27;O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO;9.568636235841012;469.1429288120001;8;3;4.490200000000002;yes
48;CHEMBL2031303;nM;0.27;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN(C)C;9.568636235841012;431.15243087600004;6;2;4.454800000000003;yes
49;CHEMBL152905;nM;0.27;Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1;9.568636235841012;369.9887794520001;5;2;4.932800000000002;yes
50;CHEMBL2031298;nM;0.27;O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;9.568636235841012;453.116422488;5;2;4.950400000000004;yes
51;CHEMBL128468;nM;0.28;O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;9.55284196865778;401.048736852;6;3;3.8076000000000016;yes
52;CHEMBL355816;nM;0.28;O=C(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;9.55284196865778;373.0174367240001;6;3;3.027400000000001;yes
53;CHEMBL2031297;nM;0.28;CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;9.55284196865778;413.08512236;5;2;4.026100000000001;yes
54;CHEMBL426580;nM;0.29;Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1;9.537602002101044;353.02760748400004;4;2;4.320620000000002;yes
56;CHEMBL2031305;nM;0.29;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN1CCOCC1;9.537602002101044;473.16299556;7;2;4.225400000000003;yes
57;CHEMBL203644;nM;0.3;CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1;9.522878745280336;355.0636158720001;5;2;3.5227000000000013;yes
59;CHEMBL3357644;nM;0.3;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCOCC1;9.522878745280336;489.137923684;7;2;4.298600000000003;yes
61;CHEMBL3544983;nM;0.3;COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1;9.522878745280336;490.13385962000007;6;1;5.7945000000000055;yes
62;CHEMBL4290812;nM;0.3;C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1;9.522878745280336;509.2539232320001;8;2;4.4189000000000025;yes
65;CHEMBL3360603;nM;0.31;COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCn1ccnc1[N+](=O)[O-];9.508638306165729;486.12185902;9;1;5.138400000000003;yes
67;CHEMBL3360606;nM;0.32;COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-];9.494850021680094;502.11677363999996;10;1;4.374800000000003;yes
69;CHEMBL366580;nM;0.34;Brc1cccc(Nc2ncnc3cc4c[nH]nc4cc23)c1;9.468521082957745;339.01195742000004;4;2;4.012200000000001;yes
70;CHEMBL91980;nM;0.35;Nc1ccc2c(Nc3cccc(I)c3)ncnc2c1;9.455931955649724;362.00284435200007;4;2;3.560200000000001;yes
71;CHEMBL163369;nM;0.35;OCCN(CCO)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;9.455931955649724;460.1222361400001;8;4;2.6194999999999995;yes
72;CHEMBL603266;nM;0.36;O=C(Cn1sccc1=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;9.443697499232712;455.00515778799996;7;2;3.9978000000000016;yes
73;CHEMBL3895468;nM;0.37;CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC12COCC1C2;9.431798275933003;511.178645624;7;2;4.637500000000003;yes
75;CHEMBL599863;nM;0.37;O=C(CNC(=O)Oc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;9.431798275933003;491.0593015360001;6;3;4.863000000000003;yes
76;CHEMBL39320;nM;0.37;Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21;9.431798275933003;353.02760748400004;5;1;4.022600000000002;yes
77;CHEMBL2447950;nM;0.38;CCOc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCC.Cl;9.42021640338319;379.085432208;5;1;5.246000000000004;yes
78;CHEMBL2029434;nM;0.38;C=CC(=O)Nc1cccc(N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1;9.42021640338319;556.2910370120001;8;2;4.587200000000004;yes
79;CHEMBL4112924;nM;0.4;CO[C@@H]1COC2C1OC[C@H]2Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C;9.397940008672036;557.1841249280001;9;2;3.7822000000000013;yes
80;CHEMBL3901622;nM;0.4;C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN(C)C)cc3)cc12)c1ccccc1;9.397940008672036;401.221560484;6;2;5.036400000000004;yes
81;CHEMBL51741;nM;0.4;C=CC(=O)Nc1ccc2ncnc(N3CCc4ccc(Br)cc43)c2c1;9.397940008672036;394.0429232;4;1;4.211000000000003;yes
82;CHEMBL4282543;nM;0.4;C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCN(C)CC1;9.397940008672036;553.28013798;9;2;4.293300000000003;yes
84;CHEMBL3759317;nM;0.4;COc1cc(C(=O)NCCN(C)C)cc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1;9.397940008672036;505.2147608520001;8;2;4.840000000000004;yes
85;CHEMBL1204199;nM;0.41;CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl;9.387216143280265;423.03491662799996;5;1;5.355100000000004;yes
86;CHEMBL2029429;nM;0.41;C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1;9.387216143280265;528.2597368840001;8;2;3.808600000000003;yes
87;CHEMBL31815;nM;0.42;C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1;9.3767507096021;304.132411132;4;2;3.8063200000000013;yes
88;CHEMBL188762;nM;0.43;CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;9.366531544420411;370.0429232;4;2;4.484400000000003;yes
89;CHEMBL2029428;nM;0.43;C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1;9.366531544420411;498.2491722000001;7;2;3.8000000000000025;yes
90;CHEMBL351629;nM;0.44;CN(CC(=O)O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1;9.356547323513812;387.0330867880001;6;2;3.051700000000001;yes
91;CHEMBL40734;nM;0.44;Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1;9.356547323513812;338.01670845200005;3;2;4.617200000000001;yes
92;CHEMBL39337;nM;0.44;Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1;9.356547323513812;339.01195742;4;2;4.012200000000001;yes
93;CHEMBL162821;nM;0.45;CNc1cc2c(Nc3cccc(C)c3)ncnc2cn1;9.346787486224656;265.13274548;5;2;3.118520000000001;yes
94;CHEMBL304271;nM;0.45;CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1;9.346787486224656;541.2004436880001;7;5;3.57442;yes
95;CHEMBL443523;nM;0.45;C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1;9.346787486224656;368.0272731360001;4;2;4.260400000000002;yes
96;CHEMBL3355875;nM;0.47;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCn1ccnc1[N+](=O)[O-];9.327902142064282;486.12185902;9;1;5.138400000000003;yes
97;CHEMBL3818015;nM;0.47;COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1;9.327902142064282;457.03856609199994;7;3;3.1914000000000007;yes
98;CHEMBL539822;nM;0.47;Cl.Nc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12;9.327902142064282;405.96545716400004;5;2;5.354600000000002;yes
99;CHEMBL3360609;nM;0.47;C#Cc1cccc(Nc2ncnc3cc(OCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1;9.327902142064282;472.185903248;9;1;4.717300000000003;yes
100;CHEMBL54088;nM;0.48;C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cn1;9.318758762624412;305.12766010000007;5;2;3.201320000000001;yes
101;CHEMBL2021576;nM;0.49;O=C(O)[C@H]1O[C@@H]1C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;9.309803919971486;428.01201699600006;6;3;2.9264;yes
102;CHEMBL3355881;nM;0.49;C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCn4ccnc4[N+](=O)[O-])cc23)c1;9.309803919971486;472.185903248;9;1;4.717300000000003;yes
103;CHEMBL3360617;nM;0.49;COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-];9.309803919971486;498.06511518800005;9;1;4.718300000000004;yes
104;CHEMBL203599;nM;0.5;CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1;9.30102999566398;467.1636642560001;7;2;3.1403000000000016;yes
106;CHEMBL4071474;nM;0.5;C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1;9.30102999566398;586.25715004;7;1;4.667320000000004;yes
107;CHEMBL2021575;nM;0.5;O=C(O)[C@@H]1O[C@H]1C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;9.30102999566398;428.01201699600006;6;3;2.9264;yes
108;CHEMBL3355882;nM;0.5;C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCn4ccnc4[N+](=O)[O-])cc23)c1;9.30102999566398;486.201553312;9;1;5.107400000000005;yes
109;CHEMBL2347958;nM;0.5;CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1;9.30102999566398;485.16299556;7;2;4.389900000000002;yes
111;CHEMBL3758770;nM;0.5;COc1cc(C(=O)NCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1;9.30102999566398;475.20419616800007;7;2;4.831400000000004;yes
112;CHEMBL3758582;nM;0.5;COc1ccc(C(=O)NCCN(C)C)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1;9.30102999566398;475.20419616800007;7;2;4.831400000000004;yes
114;CHEMBL2031299;nM;0.51;O=C(CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;9.292429823902063;455.09568704400004;6;2;3.796700000000002;yes
115;CHEMBL126791;nM;0.51;Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1;9.292429823902063;423.0807056760001;7;2;4.229600000000001;yes
116;CHEMBL2031304;nM;0.51;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN1CCCCC1;9.292429823902063;471.18373100400004;6;2;5.379100000000005;yes
117;CHEMBL3901296;nM;0.51;CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@@]12COC[C@@H]1C2;9.292429823902063;511.178645624;7;2;4.637500000000003;yes
121;CHEMBL49986;nM;0.54;C=CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;9.267606240177033;369.022522104;5;2;3.655400000000002;yes
122;CHEMBL3360611;nM;0.54;C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1;9.267606240177033;474.16516780399996;10;1;3.5636000000000028;yes
123;CHEMBL165547;nM;0.56;CN(CC(O)CO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1;9.2518119729938;403.0643869160001;7;3;2.3202999999999996;yes
124;CHEMBL3355880;nM;0.56;C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCn4ccnc4[N+](=O)[O-])cc23)c1;9.2518119729938;458.170253184;9;1;4.327200000000003;yes
126;CHEMBL3360610;nM;0.57;C#Cc1cccc(Nc2ncnc3cc(OCCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1;9.244125144327509;486.201553312;9;1;5.107400000000005;yes
127;CHEMBL2029435;nM;0.58;C=CC(=O)Nc1cccc(N2C(=O)N(C3CC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1;9.236572006437065;554.2753869480001;8;2;4.341200000000003;yes
128;CHEMBL4454516;nM;0.5872;C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N1CCC(C(N)=O)CC1;9.231213953091986;515.228102408;8;4;3.3073000000000006;yes
129;CHEMBL3891846;nM;0.6;C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN4CCCCC4)cc3)cc12)c1ccccc1;9.221848749616356;441.252860612;6;2;5.960700000000005;yes
130;CHEMBL4562352;nM;0.6;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1cccnc1;9.221848749616356;484.077217336;8;1;5.657300000000004;yes
131;CHEMBL4105621;nM;0.6;C=CC(=O)Nc1cc(Cl)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1;9.221848749616356;559.2098655000001;9;2;4.371020000000003;yes
132;CHEMBL4282954;nM;0.6;C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1;9.221848749616356;496.222288756;8;2;4.503700000000003;yes
134;CHEMBL378144;nM;0.6;C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;9.221848749616356;367.0068720400001;5;2;3.1026000000000016;yes
135;CHEMBL127086;nM;0.61;O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;9.214670164989233;387.033086788;6;3;3.4175000000000013;yes
136;CHEMBL1204262;nM;0.64;CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC.Cl;9.193820026016112;471.021052528;5;1;5.197200000000003;yes
137;CHEMBL3360607;nM;0.65;C#Cc1cccc(Nc2ncnc3cc(OCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1;9.187086643357144;444.15460312;9;1;3.9371000000000027;yes
138;CHEMBL3920583;nM;0.65;O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO;9.187086643357144;469.1429288120001;8;3;4.490200000000003;yes
139;CHEMBL162622;nM;0.65;Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1;9.187086643357144;428.096021392;7;2;3.2750000000000012;yes
140;CHEMBL1204168;nM;0.66;COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC.Cl;9.18045606445813;395.00361649999996;5;1;4.574900000000003;yes
141;CHEMBL3355878;nM;0.66;COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-];9.18045606445813;498.065115188;9;1;4.718300000000004;yes
142;CHEMBL3814257;nM;0.662;CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1;9.1791420105603;330.06836690399996;4;2;4.124300000000002;yes
143;CHEMBL3357636;nM;0.67;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCCCC1;9.173925197299171;487.158659128;6;2;5.452300000000005;yes
144;CHEMBL317925;nM;0.67;COc1cc2ncnc(Nc3cccc(Br)c3)c2c(OC)c1OC;9.173925197299171;389.0375034719999;6;1;4.161700000000003;yes
145;CHEMBL2437462;nM;0.677;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1;9.169411331314857;482.2178720720001;9;2;2.7956000000000003;yes
146;CHEMBL2031307;nM;0.68;CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN(C)C;9.167491087293763;455.15243087600004;6;2;4.931480000000004;yes
147;CHEMBL4473875;nM;0.69;CCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C;9.161150909262744;487.178645624;7;2;4.637500000000003;yes
148;CHEMBL92937;nM;0.69;CNc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N;9.161150909262744;343.04325754800004;5;3;3.759800000000001;yes
149;CHEMBL280757;nM;0.69;C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1;9.161150909262744;386.01785132400005;4;2;4.399500000000002;yes
150;CHEMBL3957055;nM;0.69;O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO;9.161150909262744;483.1585788760001;8;3;4.880300000000004;yes
151;CHEMBL4279016;nM;0.7;C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1;9.154901959985745;592.32742252;9;2;4.883300000000004;yes
153;CHEMBL3909201;nM;0.7;C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1;9.154901959985745;446.09572452400005;6;1;4.0892000000000035;yes
154;CHEMBL4287401;nM;0.7;C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCOCC1;9.154901959985745;540.248503504;9;2;4.3781000000000025;yes
155;CHEMBL4293145;nM;0.7;C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1O[C@H]1CCOC1;9.154901959985745;497.206304344;8;2;4.834800000000003;yes
156;CHEMBL4294211;nM;0.7;C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1;9.154901959985745;579.295788044;9;2;4.968100000000004;yes
157;CHEMBL4284071;nM;0.71;C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2Cl)c1;9.148741651280924;464.17275172;7;3;4.573900000000003;yes
158;CHEMBL54091;nM;0.72;C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1;9.142667503568733;387.0131002920001;5;2;3.794500000000002;yes
159;CHEMBL289213;nM;0.72;CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12;9.142667503568733;439.06438691600005;5;3;4.133600000000002;yes
160;CHEMBL339416;nM;0.74;[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1;9.130768280269024;458.10658607600004;7;2;3.6777000000000024;yes
