,molecule_chembl_id,units,IC50,smiles,pIC50
2560,CHEMBL4578466,nM,92.0,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(F)c3)c2cc1NC(=O)/C=C/CN(C)C,7.036212172654444
2561,CHEMBL4241638,nM,92.5,CCN(c1ccc(OC)cc1)c1ncnc2occ(C)c12,7.0338582672609675
2562,CHEMBL3344218,nM,92.8,CCCCC(=O)ON[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.032452023781138
2563,CHEMBL4557005,nM,93.0,C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.031517051446065
2564,CHEMBL293064,nM,93.0,CCN(CC)CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,7.031517051446065
2565,CHEMBL460732,nM,93.0,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)c2c1,7.031517051446065
2566,CHEMBL3981621,nM,93.0,c1ccc(CNc2ncnc3oc(-c4ccccc4)cc23)cc1,7.031517051446065
2567,CHEMBL3233781,nM,93.0,CN(C)CCCN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.031517051446065
2568,CHEMBL2425091,nM,94.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC(OC)C1,7.026872146400302
2569,CHEMBL1934631,nM,94.0,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNCCS(C)(=O)=O)cc1,7.026872146400302
2570,CHEMBL3263964,nM,94.0,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccsc5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,7.026872146400302
2571,CHEMBL306732,nM,94.0,CN(C)c1ccc(Nc2ncnc3cc(-c4ccccc4)sc23)cc1,7.026872146400302
2572,CHEMBL3754040,nM,94.0,C=CC(=O)Nc1cccc(-n2c(=O)cc(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.026872146400302
2573,CHEMBL3671558,nM,94.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCN(C(C)=O)C1,7.026872146400302
2574,CHEMBL3919183,nM,94.0,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccn4)c3)ncnc2cc1OC,7.026872146400302
2575,CHEMBL399928,nM,94.5,CC(O)C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.0245681914907365
2576,CHEMBL4291900,nM,94.7,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2Cl)c1,7.023650020996726
2577,CHEMBL4082840,nM,94.72,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,7.023558310621155
2578,CHEMBL4099377,nM,94.8,C=CC(=O)Nc1cc(Nc2ncnc(-c3cn(C)c4ccccc34)c2F)c(OC)cc1N(C)CCN(C)C,7.023191662661934
2579,CHEMBL3752825,nM,94.82,Cn1cnc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)c1,7.023100049017062
2580,CHEMBL7827,nM,95.0,O=c1c(-c2cccc(Cl)c2)coc2cc(O)cc(O)c12,7.022276394711152
2581,CHEMBL1914661,nM,95.0,Br.Cc1cccc(C(C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)c1,7.022276394711152
2582,CHEMBL328977,nM,95.0,O=C(C#CCN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.022276394711152
2583,CHEMBL1744086,nM,95.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@@H](O)CN1CCOCC1,7.022276394711152
2584,CHEMBL3752139,nM,95.0,C=CC(=O)Nc1cccc(-n2c(=O)cc(N(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.022276394711152
2585,CHEMBL481324,nM,96.0,CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)s1,7.017728766960431
2586,CHEMBL332971,nM,96.0,COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,7.017728766960431
2587,CHEMBL307209,nM,96.0,Clc1cccc(Nc2ncnc3[nH]c(-c4ccccc4)c(-c4ccccc4)c23)c1,7.017728766960431
2588,CHEMBL3671503,nM,96.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC,7.017728766960431
2589,CHEMBL4288482,nM,96.6,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CC(=O)N4CCOCC4)cc3)ncc2Cl)c1,7.015022873584506
2590,CHEMBL92961,nM,97.0,CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C(C)C,7.013228265733755
2591,CHEMBL249927,nM,97.0,O=C(CO)N1CCC[C@@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.013228265733755
2592,CHEMBL3805588,nM,97.18,FC(F)(F)c1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1,7.012423105273013
2593,CHEMBL3753886,nM,97.22,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,7.012244383261477
2594,CHEMBL3087195,nM,97.9,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4cccc(N5CCN(C)CC5)c4)nc32)C1,7.009217308196862
2595,CHEMBL3671508,nM,98.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=S)NC,7.008773924307505
2596,CHEMBL3671553,nM,98.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H](C)NC(C)=O,7.008773924307505
2597,CHEMBL4177348,nM,98.0,O=C(CN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.008773924307505
2598,CHEMBL2070198,nM,98.0,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1,7.008773924307505
2599,CHEMBL14932,nM,98.0,Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,7.008773924307505
2600,CHEMBL3671541,nM,98.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)OCC,7.008773924307505
2601,CHEMBL3676381,nM,98.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)OC,7.008773924307505
2602,CHEMBL3977926,nM,98.0,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,7.008773924307505
2603,CHEMBL1934633,nM,98.0,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNC2CC2)cc1,7.008773924307505
2604,CHEMBL4084249,nM,98.0,COc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,7.008773924307505
2605,CHEMBL56142,nM,98.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCCC1,7.008773924307505
2606,CHEMBL3931038,nM,98.2,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(-n4ccnc4)cc3)ncc2[N+](=O)[O-])c1,7.00788851221305
2607,CHEMBL3234756,nM,99.0,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,7.00436480540245
2608,CHEMBL3633928,nM,99.0,NC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,7.00436480540245
2609,CHEMBL2381507,nM,99.0,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,7.00436480540245
2610,CHEMBL3775112,nM,99.0,O=C1COc2cc3ncnc(Nc4cccc(Br)c4)c3cc2N1CCCN1CCCCC1,7.00436480540245
2611,CHEMBL2064393,nM,99.0,Cc1c(OCC(F)(F)F)ccnc1COc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,7.00436480540245
2612,CHEMBL3133756,nM,99.0,O=C(Nc1cccc(Nc2ncnc3cc(OCCCN4CCN(CCO)CC4)ccc23)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,7.00436480540245
2613,CHEMBL451513,nM,99.0,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCCC1,7.00436480540245
2614,CHEMBL596761,nM,99.4,COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCCC(=O)NO,7.002613615602686
2615,CHEMBL24137,nM,100.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,7.0
2616,CHEMBL3914322,nM,100.0,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCCCCC(=O)NO)cc3)cc12)c1ccc(F)cc1,7.0
2617,CHEMBL3909214,nM,100.0,O=C(CCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,7.0
2618,CHEMBL3979482,nM,100.0,C#Cc1cccc(Nc2ncnc3ccc(OCCCC(=O)NO)cc23)c1,7.0
2619,CHEMBL3912598,nM,100.0,C#Cc1cccc(Nc2ncnc3ccc(OCCCCCC(=O)NO)cc23)c1,7.0
2620,CHEMBL3975990,nM,100.0,C#Cc1cccc(Nc2ncnc3ccc(OCCCCCCC(=O)NO)cc23)c1,7.0
2621,CHEMBL1090354,nM,100.0,O=C(Nc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,7.0
2622,CHEMBL286160,nM,100.0,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,7.0
2623,CHEMBL3922068,nM,100.0,Nc1cc(Br)ccc1NC(=O)COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.0
2624,CHEMBL215033,nM,100.0,COc1cc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)ccc1OCc1cccc(F)c1,7.0
2625,CHEMBL3898480,nM,100.0,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,7.0
2626,CHEMBL3924787,nM,100.0,C[C@@H](Nc1ncnc2ccc(OCCCCCC(=O)NO)cc12)c1ccccc1,7.0
2627,CHEMBL3950023,nM,100.0,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NC(=O)CCNCC(=O)NO)cc3)cc12)c1ccccc1,7.0
2628,CHEMBL3984008,nM,100.0,C[C@@H](Nc1ncnc2ccc(OCCCCCCC(=O)NO)cc12)c1ccccc1,7.0
2629,CHEMBL2309506,nM,100.0,COc1cc2ncnc(N[C@H](C)c3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,7.0
2630,CHEMBL2309507,nM,100.0,COc1cc2ncnc(N[C@H](C)c3ccc(Cl)cc3)c2cc1OCCCCCCC(=O)NO,7.0
2631,CHEMBL3917951,nM,100.0,COc1cc2ncnc(NCCc3ccccc3)c2cc1OCCCCCCC(=O)NO,7.0
2632,CHEMBL1202477,nM,100.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,7.0
2633,CHEMBL2448066,nM,100.0,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,7.0
2634,CHEMBL3914607,nM,100.0,COc1cc2ncnc(NCc3ccc(F)c(F)c3)c2cc1OCCCCCCC(=O)NO,7.0
2635,CHEMBL3917105,nM,100.0,O=C(CCCCCN1CCN(Cc2ccc(-c3cc4c(NCc5ccccc5)ncnc4[nH]3)cc2)CC1)NO,7.0
2636,CHEMBL3985004,nM,100.0,O=C(CCCCCCOc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1)NO,7.0
2637,CHEMBL3906200,nM,100.0,COc1cc2ncnc(NCc3cccc(Br)c3)c2cc1OCCCCCCC(=O)NO,7.0
2638,CHEMBL133024,nM,100.0,C/N=N/Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.0
2639,CHEMBL188304,nM,100.0,Cc1ccn2ncnc(Nc3ccc(F)c(Cl)c3)c12,7.0
2640,CHEMBL2325092,nM,100.0,COc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,7.0
2641,CHEMBL330224,nM,100.0,Nc1ccc2c(Nc3ccccc3)ncnc2c1,7.0
2642,CHEMBL542729,nM,100.0,COc1ccc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2c1.Cl,7.0
2643,CHEMBL490577,nM,100.0,N#C/C(=C/c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,7.0
2644,CHEMBL2448067,nM,100.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,7.0
2645,CHEMBL56543,nM,100.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,7.0
2646,CHEMBL80302,nM,100.0,Cc1cc2cc(Nc3ncnc4cc(-c5ccccc5)sc34)ccc2[nH]1,7.0
2647,CHEMBL1907944,nM,100.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,7.0
2648,CHEMBL388978,nM,100.0,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.0
2649,CHEMBL4452906,nM,100.0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)OCCCCO[N+](=O)[O-])CC[C@]23C)C1(C)C,7.0
2650,CHEMBL1202478,nM,100.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,7.0
2651,CHEMBL57892,nM,100.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(C)C,7.0
2652,CHEMBL53404,nM,100.0,CC(=O)Nc1cc2ncnc(NCc3ccccc3)c2cn1,7.0
2653,CHEMBL555201,nM,100.0,COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC.Cl,7.0
2654,CHEMBL1928311,nM,100.0,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.0
2655,CHEMBL247309,nM,100.0,CN(C)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.0
2656,CHEMBL1907763,nM,100.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,7.0
2657,CHEMBL3622624,nM,100.1,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1O[C@H]1CCOC1,6.999565922520681
2658,CHEMBL4277822,nM,100.5,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(CC(=O)N4CCOCC4)cc3)ncc2Cl)c1,6.997833938243492
2659,CHEMBL3925959,nM,100.6,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCn4cnnn4)cc3)ncc2[N+](=O)[O-])c1,6.997402019280091
2660,CHEMBL2381510,nM,101.0,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,6.995678626217357
2661,CHEMBL4464879,nM,101.0,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCO,6.995678626217357
2662,CHEMBL4229266,nM,101.0,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N(CC)CC)cc3OC)n2)c1,6.995678626217357
2663,CHEMBL1684800,nM,101.4,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1,6.993962045002682
2664,CHEMBL2179128,nM,102.0,Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]c(-c4ccccc4)cc23)cc1,6.991399828238082
2665,CHEMBL4079183,nM,102.0,O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1-c1nnc(C2CC2)s1,6.991399828238082
2666,CHEMBL3671542,nM,102.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)O,6.991399828238082
2667,CHEMBL3403518,nM,102.2,Cc1nc(N(C)c2ccc(OC(C)C)cc2)c2cc(C)oc2n1,6.990549104201306
2668,CHEMBL3621220,nM,102.2,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCOC,6.990549104201306
2669,CHEMBL3622634,nM,102.3,COCCOc1cc2ncnc(Nc3ccc(NC(=O)/C=C/CN(C)C)c(C(F)(F)F)c3)c2cc1NC(=O)/C=C/CN(C)C,6.99012436628784
2670,CHEMBL3297895,nM,102.3,Cc1nc(Nc2ccc(Cl)cc2)c2cc(C)oc2n1,6.99012436628784
2671,CHEMBL3805177,nM,102.6,CC(C)Oc1cc2ncnc(Nc3ccc(Cl)c([N+](=O)[O-])c3)c2c2c1OCCO2,6.988852639224202
2672,CHEMBL3753623,nM,102.93,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)cn1,6.987458027224164
2673,CHEMBL3403515,nM,103.2,COc1ccc2c(c1)CCN2c1nc(C)nc2oc(C)cc12,6.986320302708807
2674,CHEMBL3977022,nM,103.4,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4cncn4)cc3)ncc2Cl)c1,6.985479461242076
2675,CHEMBL4583545,nM,104.0,C=C(Cl)C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CS(=O)(=O)CC3)c(OC)cc1N(C)CCN(C)C,6.982966660701219
2676,CHEMBL256527,nM,104.0,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2ccc(F)cc2)c1,6.982966660701219
2677,CHEMBL401713,nM,104.0,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,6.982966660701219
2678,CHEMBL14952,nM,104.0,CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,6.982966660701219
2679,CHEMBL3622626,nM,104.7,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2cc1O[C@H]1CCOC1,6.980053318321158
2680,CHEMBL4447982,nM,105.0,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[S+](C)[O-],6.978810700930062
2681,CHEMBL333082,nM,105.0,Nc1cccc2c(Nc3cccc(Br)c3)ncnc12,6.978810700930062
2682,CHEMBL318736,nM,105.0,CCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCC,6.978810700930062
2683,CHEMBL4278997,nM,105.0,O=C(O)CCCC(=O)Nc1cc(Nc2ccccc2)ncn1,6.978810700930062
2684,CHEMBL4514393,nM,105.3,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1Cl)C1=CC(=O)c2c(O)ccc(O)c2C1=O,6.9775716288145135
2685,CHEMBL3947759,nM,106.0,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4ccnc4)cc3)ncc2Cl)c1,6.97469413473523
2686,CHEMBL608860,nM,106.0,CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,6.97469413473523
2687,CHEMBL214631,nM,106.0,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(C)CC1,6.97469413473523
2688,CHEMBL94068,nM,106.0,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.97469413473523
2689,CHEMBL94066,nM,107.0,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.97061622231479
2690,CHEMBL3087204,nM,107.1,C=CC(=O)N1CC[C@@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,6.970210529168144
2691,CHEMBL4571687,nM,107.2,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)c(F)c1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,6.969805214643249
2692,CHEMBL241918,nM,107.3,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,6.969400278034049
2693,CHEMBL4284841,nM,108.0,COc1ccc(C2=C(C#N)C3=NC4=Nc5ccc(S(=O)(=O)N6CCOCC6)cc5C4=NC3C(O)=C2C#N)cc1,6.96657624451305
2694,CHEMBL140561,nM,108.0,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.96657624451305
2695,CHEMBL3416597,nM,108.0,COc1ccccc1-c1cc2c(NCc3ccncc3)ncnc2s1,6.96657624451305
2696,CHEMBL1928946,nM,108.0,CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.96657624451305
2697,CHEMBL3985086,nM,109.0,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Cn4ccnc4)cc3OC)ncc2Cl)c1,6.962573502059376
2698,CHEMBL3416635,nM,109.0,Fc1cccc(COc2ccc(Nc3ncnc4sc(C#CC5CCCN5)cc34)cc2Cl)c1,6.962573502059376
2699,CHEMBL3671516,nM,109.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1SCCNC(C)=O,6.962573502059376
2700,CHEMBL495979,nM,109.0,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@@H]5CCCN5)sc34)cc2Cl)c1,6.962573502059376
2701,CHEMBL3622658,nM,109.4,O=C(/C=C/CN1CC[S+]([O-])CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.960982678002588
2702,CHEMBL74481,nM,110.0,Cc1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1,6.958607314841775
2703,CHEMBL4166412,nM,110.0,NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cnc4ccccc4c3)nc3cc4ccccc4cc3c2=O)cc1,6.958607314841775
2704,CHEMBL606466,nM,110.0,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)ncnc2cc1OCCCN1CCN(C)CC1,6.958607314841775
2705,CHEMBL247513,nM,110.0,O=C(CO)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.958607314841775
2706,CHEMBL202721,nM,110.0,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,6.958607314841775
2707,CHEMBL4099254,nM,110.0,C=CC(=O)N1CCC[C@@H](n2nc(C3CC3)c3c(N)ncnc32)C1,6.958607314841775
2708,CHEMBL391521,nM,110.0,CN(CCO)Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.958607314841775
2709,CHEMBL208358,nM,110.0,CS(=O)(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,6.958607314841775
2710,CHEMBL435809,nM,110.0,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(C(=O)O)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.958607314841775
2711,CHEMBL2325097,nM,110.0,Clc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,6.958607314841775
2712,CHEMBL2348419,nM,110.0,COC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,6.958607314841775
2713,CHEMBL4437863,nM,110.0,CC1(C)CC[C@]2(C(=O)OCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,6.958607314841775
2714,CHEMBL185637,nM,110.0,Fc1ccc(Nc2ncnn3cccc23)cc1Cl,6.958607314841775
2715,CHEMBL392664,nM,110.0,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CNC6CCNCC6)c45)ccc32)c1,6.958607314841775
2716,CHEMBL3344219,nM,110.2,CCCCCCC(=O)ON[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,6.957818405484234
2717,CHEMBL3818364,nM,110.6,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1COC(=O)N1,6.95624487303132
2718,CHEMBL578255,nM,111.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCOCC1,6.954677021213342
2719,CHEMBL4441037,nM,111.0,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3c(-c4ccc(F)cc4)nc(SC)n3C)ccn2)c1,6.954677021213342
2720,CHEMBL4286733,nM,112.0,O=C(Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1)NC1CC1,6.950781977329818
2721,CHEMBL4093114,nM,112.4,Fc1c(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cccc1C(F)(F)F,6.949233688766958
2722,CHEMBL2011291,nM,113.0,Nc1c(-c2ccc(F)cc2)c(-c2ccncc2)nn1-c1c(Cl)cc(Cl)cc1Cl,6.94692155651658
2723,CHEMBL92709,nM,113.0,COc1cc2ncnc(Nc3cc(Br)cc(Br)c3)c2cc1OC,6.94692155651658
2724,CHEMBL3297816,nM,113.2,Cc1nc(Nc2ccccc2)c2cc(C)oc2n1,6.946153573147747
2725,CHEMBL1683966,nM,114.0,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/C(=O)NCCN1CCOCC1,6.943095148663527
2726,CHEMBL4228518,nM,114.0,CN(C)CCOc1ccc(Nc2ncc3nc(Sc4ccc(F)cc4)n(C4CCOCC4)c3n2)cc1,6.943095148663527
2727,CHEMBL215559,nM,114.0,COCCN1CCC(Oc2cc3c(Nc4cc(Cl)ccc4F)ncnc3cc2OC)CC1,6.943095148663527
